nombre;zona_geografica;año;t_min;t_max
Cerro Moreno  Antofagasta  Ap.;Litoral;2002;14,175000000000001;2,00333333333333e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2003;14,266666666666667;1,99583333333333e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2004;14,058333333333334;1,98416666666667e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2005;13,866666666666667;1,95000000000000e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2006;14,525000000000000;2,00500000000000e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2007;13,400000000000000;1,87916666666667e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2008;13,891666666666667;1,95916666666667e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2009;14,116666666666667;1,97833333333333e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2010;13,891666666666666;1,93000000000000e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2011;13,991666666666667;1,93250000000000e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2012;14,391666666666666;1,94916666666667e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2013;13,816438356164383;1,90786301369863e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2014;14,225000000000000;1,93000000000000e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2015;15,449999999999999;2,03083333333333e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2016;15,082513661202187;2,01125683060109e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2017;15,123835616438356;1,98843835616438e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2018;14,556986301369863;1,91605479452055e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2019;14,736712328767123;1,93073972602740e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2020;14,965027322404371;1,95214285714286e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2021;14,237808219178083;1,87035714285714e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2022;13,797527472527472;1,83409340659341e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2023;15,843287671232877;2,03997245179063e+01
Cerro Moreno  Antofagasta  Ap.;Litoral;2024;16,542857142857144;2,08489010989011e+01
Chacalluta, Arica Ap.;Litoral;1980;16,158333333333335;2,33000000000000e+01
Chacalluta, Arica Ap.;Litoral;1981;16,033333333333335;2,29166666666667e+01
Chacalluta, Arica Ap.;Litoral;1982;16,591666666666669;2,35333333333333e+01
Chacalluta, Arica Ap.;Litoral;1983;18,916666666666668;2,49833333333333e+01
Chacalluta, Arica Ap.;Litoral;1984;16,608333333333334;2,28666666666667e+01
Chacalluta, Arica Ap.;Litoral;1985;16,216666666666665;2,26666666666667e+01
Chacalluta, Arica Ap.;Litoral;1986;16,008333333333333;2,25333333333333e+01
Chacalluta, Arica Ap.;Litoral;1987;17,375000000000000;2,31166666666667e+01
Chacalluta, Arica Ap.;Litoral;1988;15,933333333333334;2,14666666666667e+01
Chacalluta, Arica Ap.;Litoral;1989;16,141666666666666;2,18833333333333e+01
Chacalluta, Arica Ap.;Litoral;1990;16,208333333333332;2,15000000000000e+01
Chacalluta, Arica Ap.;Litoral;1991;16,566666666666666;2,20916666666667e+01
Chacalluta, Arica Ap.;Litoral;1992;17,708333333333332;2,27583333333333e+01
Chacalluta, Arica Ap.;Litoral;1993;17,225000000000001;2,24416666666667e+01
Chacalluta, Arica Ap.;Litoral;1994;17,008333333333333;2,22333333333333e+01
Chacalluta, Arica Ap.;Litoral;1995;16,191666666666666;2,17500000000000e+01
Chacalluta, Arica Ap.;Litoral;1996;15,699999999999999;2,10916666666667e+01
Chacalluta, Arica Ap.;Litoral;1997;18,649999999999999;2,37750000000000e+01
Chacalluta, Arica Ap.;Litoral;1998;17,774999999999999;2,29083333333333e+01
Chacalluta, Arica Ap.;Litoral;1999;16,358333333333334;2,17000000000000e+01
Chacalluta, Arica Ap.;Litoral;2000;16,841666666666665;2,17333333333333e+01
Chacalluta, Arica Ap.;Litoral;2001;17,050000000000001;2,16166666666667e+01
Chacalluta, Arica Ap.;Litoral;2002;17,149999999999999;2,17916666666667e+01
Chacalluta, Arica Ap.;Litoral;2003;16,841666666666669;2,18166666666667e+01
Chacalluta, Arica Ap.;Litoral;2004;16,725000000000001;2,16666666666667e+01
Chacalluta, Arica Ap.;Litoral;2005;16,666666666666668;2,12750000000000e+01
Chacalluta, Arica Ap.;Litoral;2006;17,358333333333334;2,20500000000000e+01
Chacalluta, Arica Ap.;Litoral;2007;16,024999999999999;2,03750000000000e+01
Chacalluta, Arica Ap.;Litoral;2008;16,433333333333334;2,13750000000000e+01
Chacalluta, Arica Ap.;Litoral;2009;17,158333333333335;2,20166666666667e+01
Chacalluta, Arica Ap.;Litoral;2010;16,633333333333333;2,12500000000000e+01
Chacalluta, Arica Ap.;Litoral;2011;16,766666666666666;2,15583333333333e+01
Chacalluta, Arica Ap.;Litoral;2012;17,666666666666668;2,22083333333333e+01
Chacalluta, Arica Ap.;Litoral;2013;16,281917808219177;2,12452054794521e+01
Chacalluta, Arica Ap.;Litoral;2014;16,941666666666666;2,15083333333333e+01
Chacalluta, Arica Ap.;Litoral;2015;18,441666666666666;2,27583333333333e+01
Chacalluta, Arica Ap.;Litoral;2016;17,700273224043716;2,26139344262295e+01
Chacalluta, Arica Ap.;Litoral;2017;17,598356164383560;2,23331506849315e+01
Chacalluta, Arica Ap.;Litoral;2018;17,387087912087910;2,20570247933884e+01
Chacalluta, Arica Ap.;Litoral;2019;17,107945205479453;2,18882191780822e+01
Chacalluta, Arica Ap.;Litoral;2020;17,453352769679302;2,20341530054645e+01
Chacalluta, Arica Ap.;Litoral;2021;16,586027397260274;2,11329670329670e+01
Chacalluta, Arica Ap.;Litoral;2022;16,034520547945206;2,07597260273973e+01
Chacalluta, Arica Ap.;Litoral;2023;18,501917808219179;2,29590659340659e+01
Chacalluta, Arica Ap.;Litoral;2024;18,810989010989012;2,35093406593407e+01
Chile Chico Ad.;Valle;1980;3,458333333333333;1,49666666666667e+01
Chile Chico Ad.;Valle;1981;3,866666666666667;1,51916666666667e+01
Chile Chico Ad.;Valle;1982;3,475000000000000;1,47250000000000e+01
Chile Chico Ad.;Valle;1983;4,408333333333333;1,60000000000000e+01
Chile Chico Ad.;Valle;1984;3,458333333333333;1,46666666666667e+01
Chile Chico Ad.;Valle;1985;4,266666666666667;1,57333333333333e+01
Chile Chico Ad.;Valle;1986;3,750000000000000;1,48666666666667e+01
Chile Chico Ad.;Valle;1987;4,291666666666667;1,58750000000000e+01
Chile Chico Ad.;Valle;1988;3,983333333333333;1,57750000000000e+01
Chile Chico Ad.;Valle;1989;4,166666666666666;1,55250000000000e+01
Chile Chico Ad.;Valle;1990;3,766666666666667;1,58250000000000e+01
Chile Chico Ad.;Valle;1991;2,816666666666666;1,41166666666667e+01
Chile Chico Ad.;Valle;1992;3,141666666666667;1,43166666666667e+01
Chile Chico Ad.;Valle;1993;3,391666666666667;1,55750000000000e+01
Chile Chico Ad.;Valle;1994;3,325000000000000;1,51666666666667e+01
Chile Chico Ad.;Valle;1995;3,016666666666667;1,50250000000000e+01
Chile Chico Ad.;Valle;1996;3,341666666666666;1,51750000000000e+01
Chile Chico Ad.;Valle;1997;3,291666666666667;1,48166666666667e+01
Chile Chico Ad.;Valle;1998;4,641666666666667;1,64666666666667e+01
Chile Chico Ad.;Valle;1999;3,616666666666667;1,59500000000000e+01
Chile Chico Ad.;Valle;2000;2,583333333333333;1,43083333333333e+01
Chile Chico Ad.;Valle;2001;2,491666666666667;1,49166666666667e+01
Chile Chico Ad.;Valle;2002;2,658333333333333;1,44750000000000e+01
Chile Chico Ad.;Valle;2003;3,500000000000000;1,53000000000000e+01
Chile Chico Ad.;Valle;2004;4,066666666666666;1,64000000000000e+01
Chile Chico Ad.;Valle;2005;3,536363636363636;1,47500000000000e+01
Chile Chico Ad.;Valle;2006;3,777777777777778;1,56375000000000e+01
Chile Chico Ad.;Valle;2007;3,387500000000000;1,53625000000000e+01
Chile Chico Ad.;Valle;2008;4,844444444444445;1,59285714285714e+01
Chile Chico Ad.;Valle;2009;4,320000000000000;1,67444444444444e+01
Chile Chico Ad.;Valle;2010;3,466666666666667;1,47333333333333e+01
Chile Chico Ad.;Valle;2011;4,183333333333334;1,53800000000000e+01
Chile Chico Ad.;Valle;2012;4,175000000000000;1,58333333333333e+01
Chile Chico Ad.;Valle;2013;3,138227146814405;1,64717451523546e+01
Chile Chico Ad.;Valle;2014;3,250000000000000;1,55416666666667e+01
Chile Chico Ad.;Valle;2015;3,425000000000000;1,61416666666667e+01
Chile Chico Ad.;Valle;2016;3,417260273972603;1,63204986149584e+01
Chile Chico Ad.;Valle;2017;3,638016528925620;1,58118457300275e+01
Chile Chico Ad.;Valle;2018;3,070958904109588;1,59647382920110e+01
Chile Chico Ad.;Valle;2019;3,095604395604397;1,60424242424242e+01
Chile Chico Ad.;Valle;2020;3,833663366336632;1,61233830845771e+01
Chile Chico Ad.;Valle;2021;2,231379310344827;1,56003448275862e+01
Chile Chico Ad.;Valle;2022;2,859310344827587;1,62084210526316e+01
Chile Chico Ad.;Valle;2023;2,674147727272727;1,54770773638968e+01
Chile Chico Ad.;Valle;2024;3,723999999999998;1,59860465116279e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2005;11,627272727272727;1,94818181818182e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2006;13,071428571428571;2,09428571428571e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2007;10,991666666666667;1,93916666666667e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2008;11,725000000000000;1,98833333333333e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2009;11,883333333333333;1,97916666666667e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2010;11,300000000000001;1,93833333333333e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2011;12,000000000000000;1,97166666666667e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2012;11,891666666666667;2,02583333333333e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2013;11,783835616438354;1,99275482093664e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2014;11,574999999999999;1,96416666666667e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2015;12,516666666666666;2,04666666666667e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2016;12,786885245901640;2,09146005509642e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2017;12,538356164383561;2,06120879120879e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2018;12,029775280898876;1,98603305785124e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2019;11,972054794520547;2,01271232876712e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2020;12,377049180327868;2,01303278688525e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2021;11,478176795580108;1,96842105263158e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2022;10,481679389312978;1,83490494296578e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2023;12,512602739726027;2,10123626373626e+01
Desierto de Atacama, Caldera  Ad.;Secano Costero;2024;13,075824175824176;2,13164835164835e+01
Diego Aracena Iquique Ap.;Litoral;1981;15,066666666666666;2,02888888888889e+01
Diego Aracena Iquique Ap.;Litoral;1982;16,625000000000000;2,21166666666667e+01
Diego Aracena Iquique Ap.;Litoral;1983;18,066666666666666;2,32916666666667e+01
Diego Aracena Iquique Ap.;Litoral;1984;15,816666666666666;2,16916666666667e+01
Diego Aracena Iquique Ap.;Litoral;1985;15,350000000000000;2,18500000000000e+01
Diego Aracena Iquique Ap.;Litoral;1986;15,708333333333334;2,19750000000000e+01
Diego Aracena Iquique Ap.;Litoral;1987;16,675000000000001;2,28333333333333e+01
Diego Aracena Iquique Ap.;Litoral;1988;15,625000000000000;2,17000000000000e+01
Diego Aracena Iquique Ap.;Litoral;1989;15,608333333333334;2,21416666666667e+01
Diego Aracena Iquique Ap.;Litoral;1990;15,675000000000001;2,20416666666667e+01
Diego Aracena Iquique Ap.;Litoral;1991;15,683333333333334;2,27000000000000e+01
Diego Aracena Iquique Ap.;Litoral;1992;16,316666666666666;2,31166666666667e+01
Diego Aracena Iquique Ap.;Litoral;1993;16,041666666666668;2,27916666666667e+01
Diego Aracena Iquique Ap.;Litoral;1994;15,916666666666666;2,28083333333333e+01
Diego Aracena Iquique Ap.;Litoral;1995;15,658333333333333;2,20666666666667e+01
Diego Aracena Iquique Ap.;Litoral;1996;15,175000000000001;2,04416666666667e+01
Diego Aracena Iquique Ap.;Litoral;1997;17,649999999999999;2,28416666666667e+01
Diego Aracena Iquique Ap.;Litoral;1998;16,641666666666666;2,20250000000000e+01
Diego Aracena Iquique Ap.;Litoral;1999;15,475000000000000;2,06583333333333e+01
Diego Aracena Iquique Ap.;Litoral;2000;15,733333333333333;2,08250000000000e+01
Diego Aracena Iquique Ap.;Litoral;2001;15,925000000000001;2,08000000000000e+01
Diego Aracena Iquique Ap.;Litoral;2002;15,941666666666666;2,10333333333333e+01
Diego Aracena Iquique Ap.;Litoral;2003;15,991666666666667;2,11166666666667e+01
Diego Aracena Iquique Ap.;Litoral;2004;15,808333333333334;2,09916666666667e+01
Diego Aracena Iquique Ap.;Litoral;2005;15,625000000000000;2,04666666666667e+01
Diego Aracena Iquique Ap.;Litoral;2006;16,283333333333335;2,13166666666667e+01
Diego Aracena Iquique Ap.;Litoral;2007;15,125000000000000;2,00083333333333e+01
Diego Aracena Iquique Ap.;Litoral;2008;15,816666666666666;2,10750000000000e+01
Diego Aracena Iquique Ap.;Litoral;2009;16,083333333333332;2,22166666666667e+01
Diego Aracena Iquique Ap.;Litoral;2010;14,791666666666666;1,98416666666667e+01
Diego Aracena Iquique Ap.;Litoral;2011;16,041666666666668;2,07416666666667e+01
Diego Aracena Iquique Ap.;Litoral;2012;16,641666666666666;2,15916666666667e+01
Diego Aracena Iquique Ap.;Litoral;2013;15,618082191780822;2,05079452054795e+01
Diego Aracena Iquique Ap.;Litoral;2014;16,100000000000001;2,08000000000000e+01
Diego Aracena Iquique Ap.;Litoral;2015;17,616666666666667;2,17583333333333e+01
Diego Aracena Iquique Ap.;Litoral;2016;17,034699453551912;2,15677595628415e+01
Diego Aracena Iquique Ap.;Litoral;2017;16,890958904109588;2,15695890410959e+01
Diego Aracena Iquique Ap.;Litoral;2018;16,500273972602741;2,14471232876712e+01
Diego Aracena Iquique Ap.;Litoral;2019;16,525753424657534;2,14408219178082e+01
Diego Aracena Iquique Ap.;Litoral;2020;16,808469945355192;2,16693989071038e+01
Diego Aracena Iquique Ap.;Litoral;2021;16,023561643835617;2,08269230769231e+01
Diego Aracena Iquique Ap.;Litoral;2022;15,332054794520548;2,04712328767123e+01
Diego Aracena Iquique Ap.;Litoral;2023;17,818630136986300;2,28297520661157e+01
Diego Aracena Iquique Ap.;Litoral;2024;18,297802197802199;2,32752747252747e+01
El Loa, Calama Ad.;PreCordillera;1980;2,150000000000000;2,30833333333333e+01
El Loa, Calama Ad.;PreCordillera;1981;1,966666666666667;2,28666666666667e+01
El Loa, Calama Ad.;PreCordillera;1982;2,391666666666667;2,33166666666667e+01
El Loa, Calama Ad.;PreCordillera;1983;2,750000000000000;2,30666666666667e+01
El Loa, Calama Ad.;PreCordillera;1984;2,508333333333333;2,24833333333333e+01
El Loa, Calama Ad.;PreCordillera;1985;2,225000000000000;2,27916666666667e+01
El Loa, Calama Ad.;PreCordillera;1986;2,483333333333333;2,31583333333333e+01
El Loa, Calama Ad.;PreCordillera;1987;2,825000000000000;2,34666666666667e+01
El Loa, Calama Ad.;PreCordillera;1988;2,166666666666667;2,29666666666667e+01
El Loa, Calama Ad.;PreCordillera;1989;2,266666666666667;2,25166666666667e+01
El Loa, Calama Ad.;PreCordillera;1990;2,775000000000000;2,32250000000000e+01
El Loa, Calama Ad.;PreCordillera;1991;2,733333333333333;2,32916666666667e+01
El Loa, Calama Ad.;PreCordillera;1992;2,316666666666666;2,27333333333333e+01
El Loa, Calama Ad.;PreCordillera;1993;2,591666666666667;2,30916666666667e+01
El Loa, Calama Ad.;PreCordillera;1994;3,083333333333333;2,35000000000000e+01
El Loa, Calama Ad.;PreCordillera;1995;2,225000000000000;2,32166666666667e+01
El Loa, Calama Ad.;PreCordillera;1996;2,416666666666667;2,30333333333333e+01
El Loa, Calama Ad.;PreCordillera;1997;3,825000000000000;2,35250000000000e+01
El Loa, Calama Ad.;PreCordillera;1998;2,891666666666667;2,36333333333333e+01
El Loa, Calama Ad.;PreCordillera;1999;2,266666666666667;2,28416666666667e+01
El Loa, Calama Ad.;PreCordillera;2000;2,450000000000000;2,29833333333333e+01
El Loa, Calama Ad.;PreCordillera;2001;3,583333333333333;2,34500000000000e+01
El Loa, Calama Ad.;PreCordillera;2002;3,350000000000000;2,36250000000000e+01
El Loa, Calama Ad.;PreCordillera;2003;2,991666666666667;2,38416666666667e+01
El Loa, Calama Ad.;PreCordillera;2004;2,658333333333333;2,33583333333333e+01
El Loa, Calama Ad.;PreCordillera;2005;2,616666666666667;2,32166666666667e+01
El Loa, Calama Ad.;PreCordillera;2006;3,516666666666667;2,36500000000000e+01
El Loa, Calama Ad.;PreCordillera;2007;2,800000000000000;2,31416666666667e+01
El Loa, Calama Ad.;PreCordillera;2008;1,941666666666667;2,29166666666667e+01
El Loa, Calama Ad.;PreCordillera;2009;2,741666666666667;2,37916666666667e+01
El Loa, Calama Ad.;PreCordillera;2010;1,975000000000000;2,33833333333333e+01
El Loa, Calama Ad.;PreCordillera;2011;3,075000000000000;2,33833333333333e+01
El Loa, Calama Ad.;PreCordillera;2012;3,541666666666667;2,38666666666667e+01
El Loa, Calama Ad.;PreCordillera;2013;3,291780821917808;2,38887671232877e+01
El Loa, Calama Ad.;PreCordillera;2014;3,008333333333333;2,40166666666667e+01
El Loa, Calama Ad.;PreCordillera;2015;4,066666666666666;2,44583333333333e+01
El Loa, Calama Ad.;PreCordillera;2016;3,803005464480875;2,40396174863388e+01
El Loa, Calama Ad.;PreCordillera;2017;4,041643835616441;2,34498630136986e+01
El Loa, Calama Ad.;PreCordillera;2018;3,967945205479451;2,36161643835616e+01
El Loa, Calama Ad.;PreCordillera;2019;4,443561643835616;2,42175342465753e+01
El Loa, Calama Ad.;PreCordillera;2020;4,370765027322407;2,40308743169399e+01
El Loa, Calama Ad.;PreCordillera;2021;3,970410958904110;2,36038461538462e+01
El Loa, Calama Ad.;PreCordillera;2022;2,539560439560440;2,30594520547945e+01
El Loa, Calama Ad.;PreCordillera;2023;4,578904109589042;2,46587912087912e+01
El Loa, Calama Ad.;PreCordillera;2024;5,972527472527473;2,49730769230769e+01
El Tepual  Puerto Montt Ap.;Valle;1980;6,750000000000000;1,50000000000000e+01
El Tepual  Puerto Montt Ap.;Valle;1981;6,566666666666666;1,49166666666667e+01
El Tepual  Puerto Montt Ap.;Valle;1982;6,758333333333334;1,49666666666667e+01
El Tepual  Puerto Montt Ap.;Valle;1983;6,250000000000000;1,52833333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1984;6,008333333333333;1,43500000000000e+01
El Tepual  Puerto Montt Ap.;Valle;1985;6,866666666666666;1,50416666666667e+01
El Tepual  Puerto Montt Ap.;Valle;1986;6,300000000000000;1,46333333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1987;6,608333333333333;1,53916666666667e+01
El Tepual  Puerto Montt Ap.;Valle;1988;5,850000000000001;1,48333333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1989;6,575000000000000;1,50583333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1990;6,141666666666667;1,47000000000000e+01
El Tepual  Puerto Montt Ap.;Valle;1991;6,025000000000000;1,44583333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1992;5,900000000000000;1,45000000000000e+01
El Tepual  Puerto Montt Ap.;Valle;1993;6,050000000000000;1,49083333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1994;6,466666666666667;1,52500000000000e+01
El Tepual  Puerto Montt Ap.;Valle;1995;5,908333333333333;1,45500000000000e+01
El Tepual  Puerto Montt Ap.;Valle;1996;6,033333333333333;1,49333333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1997;6,641666666666667;1,51833333333333e+01
El Tepual  Puerto Montt Ap.;Valle;1998;6,491666666666666;1,59250000000000e+01
El Tepual  Puerto Montt Ap.;Valle;1999;5,825000000000000;1,52000000000000e+01
El Tepual  Puerto Montt Ap.;Valle;2000;5,975000000000000;1,45666666666667e+01
El Tepual  Puerto Montt Ap.;Valle;2001;6,116666666666667;1,48833333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2002;6,641666666666667;1,45833333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2003;6,475000000000000;1,49750000000000e+01
El Tepual  Puerto Montt Ap.;Valle;2004;6,691666666666666;1,56333333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2005;6,333333333333333;1,48083333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2006;6,308333333333334;1,50500000000000e+01
El Tepual  Puerto Montt Ap.;Valle;2007;5,600000000000000;1,43500000000000e+01
El Tepual  Puerto Montt Ap.;Valle;2008;6,458333333333333;1,60166666666667e+01
El Tepual  Puerto Montt Ap.;Valle;2009;6,175000000000000;1,47500000000000e+01
El Tepual  Puerto Montt Ap.;Valle;2010;6,050000000000000;1,44916666666667e+01
El Tepual  Puerto Montt Ap.;Valle;2011;6,033333333333333;1,50583333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2012;6,041666666666667;1,48083333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2013;6,500273972602739;1,53572602739726e+01
El Tepual  Puerto Montt Ap.;Valle;2014;6,425000000000000;1,47583333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2015;6,575000000000000;1,54833333333333e+01
El Tepual  Puerto Montt Ap.;Valle;2016;6,212568306010930;1,62338797814208e+01
El Tepual  Puerto Montt Ap.;Valle;2017;6,544657534246577;1,50926027397260e+01
El Tepual  Puerto Montt Ap.;Valle;2018;5,931506849315068;1,49923287671233e+01
El Tepual  Puerto Montt Ap.;Valle;2019;5,797808219178083;1,48830136986301e+01
El Tepual  Puerto Montt Ap.;Valle;2020;6,245901639344263;1,50756830601093e+01
El Tepual  Puerto Montt Ap.;Valle;2021;6,403561643835616;1,56208791208791e+01
El Tepual  Puerto Montt Ap.;Valle;2022;5,834246575342465;1,49158904109589e+01
El Tepual  Puerto Montt Ap.;Valle;2023;6,026575342465753;1,47203296703297e+01
El Tepual  Puerto Montt Ap.;Valle;2024;6,586813186813188;1,62313186813187e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1980;NA;NA
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1981;8,308333333333334;2,26833333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1982;9,058333333333334;2,16916666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1983;8,483333333333333;2,21000000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1984;7,783333333333333;2,13916666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1985;7,875000000000000;2,18666666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1986;8,716666666666667;2,20250000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1987;8,416666666666666;2,22750000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1988;7,550000000000000;2,26833333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1989;7,791666666666666;2,27750000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1990;8,083333333333334;2,26250000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1991;8,800000000000001;2,22583333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1992;8,025000000000000;2,16083333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1993;7,858333333333333;2,23166666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1994;8,441666666666666;2,27416666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1995;8,625000000000000;2,29916666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1996;8,158333333333333;2,31916666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1997;9,408333333333333;2,27000000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1998;9,016666666666667;2,31166666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;1999;8,416666666666666;2,24000000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2000;8,716666666666667;2,24166666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2001;9,216666666666667;2,25500000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2002;8,775000000000000;2,24916666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2003;8,883333333333333;2,35000000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2004;8,941666666666666;2,27500000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2005;9,291666666666666;2,24333333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2006;9,408333333333333;2,32000000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2007;7,883333333333334;2,17750000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2008;8,866666666666667;2,30083333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2009;8,866666666666667;2,29583333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2010;8,275000000000000;2,22833333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2011;8,291666666666666;2,30416666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2012;9,225000000000000;2,29750000000000e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2013;8,681369863013700;2,31467032967033e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2014;8,850000000000000;2,28416666666667e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2015;9,566666666666666;2,33583333333333e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2016;9,570491803278689;2,30629834254144e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2017;8,980000000000000;2,29298342541436e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2018;8,625753424657534;2,35613445378151e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2019;8,206474820143882;2,37419889502762e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2020;11,675862068965516;2,39069252077562e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2021;8,782369146005509;2,38917127071823e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2022;8,820221606648200;2,37252279635258e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2023;10,182465753424658;2,36126373626374e+01
Eulogio Sánchez, Tobalaba Ad.;PreCordillera;2024;10,875144508670521;2,40847058823529e+01
Fuentes Martínez, Porvenir Ad.;Litoral;1985;2,766666666666667;8,70000000000000e+00
Fuentes Martínez, Porvenir Ad.;Litoral;1986;2,983333333333333;9,34166666666667e+00
Fuentes Martínez, Porvenir Ad.;Litoral;1987;3,391666666666667;1,01916666666667e+01
Fuentes Martínez, Porvenir Ad.;Litoral;1988;3,400000000000000;1,02333333333333e+01
Fuentes Martínez, Porvenir Ad.;Litoral;1989;3,616666666666667;1,05166666666667e+01
Fuentes Martínez, Porvenir Ad.;Litoral;1990;3,558333333333333;9,94166666666667e+00
